x1;y1;x2;y2;dominant_hsv_color;dist_A;dist_B;FrameID;TrackID;session_id;min_dist;threshold;team_assignment;team_box_color;total_team_A;total_team_B;center_x;center_y;avg_x;avg_y
550;460;611;555;[     71.925      64.895      124.34];59.86;113.64;56;3;0;59.86;94.58;A;(255, 0, 0);5;7;580;507;1275.0;564.0
718;468;777;557;[      95.89      35.486      241.57];142.32;19.7;56;5;0;19.7;94.58;B;(0, 255, 0);5;7;747;512;1132.57;590.71
1040;501;1091;605;[     99.828      39.823      242.76];140.77;15.82;56;6;0;15.82;94.58;B;(0, 255, 0);5;7;1065;553;1132.57;590.71
1397;640;1441;760;[     107.98      102.48      124.18];14.53;119.98;56;7;0;14.53;94.58;A;(255, 0, 0);5;7;1419;700;1275.0;564.0
1489;435;1547;513;[     103.46      198.13      107.32];83.81;194.21;56;8;0;83.81;94.58;A;(255, 0, 0);5;7;1518;474;1275.0;564.0
862;678;908;792;[     108.34      57.627      228.36];119.32;9.57;56;9;0;9.57;94.58;B;(0, 255, 0);5;7;885;735;1132.57;590.71
1747;634;1804;755;[     109.43      62.323      234.94];123.02;14.3;56;10;0;14.3;94.58;B;(0, 255, 0);5;7;1775;694;1132.57;590.71
1276;390;1317;480;[     106.63      52.611      232.38];125.23;3.92;56;11;0;3.92;94.58;B;(0, 255, 0);5;7;1296;435;1132.57;590.71
1198;594;1264;695;[     25.974      61.197      111.96];95.36;144.52;56;12;0;95.36;94.58;X;(0, 0, 255);5;7;1231;644;1231.0;644.0
1548;550;1578;660;[     109.47      57.572      234.78];125.02;9.89;56;13;0;9.89;94.58;B;(0, 255, 0);5;7;1563;605;1132.57;590.71
1608;543;1641;649;[      85.45      68.767      108.81];52.84;126.0;56;18;0;52.84;94.58;A;(255, 0, 0);5;7;1624;596;1275.0;564.0
1208;502;1260;585;[      108.8      208.55      140.84];94.06;183.67;56;39;0;94.06;94.58;A;(255, 0, 0);5;7;1234;543;1275.0;564.0
569;548;639;653;[     100.59      46.668      244.36];138.54;14.27;57;1;0;14.27;86.67;B;(0, 255, 0);5;7;604;600;1141.86;591.71
557;460;620;556;[     70.943      62.805      123.77];62.16;114.21;57;3;0;62.16;86.67;A;(255, 0, 0);5;7;588;508;1284.8;565.2
724;469;782;556;[     96.957      35.592      238.34];139.56;17.59;57;5;0;17.59;86.67;B;(0, 255, 0);5;7;753;512;1141.86;591.71
1047;503;1097;607;[     100.79      40.374      244.24];141.7;16.27;57;6;0;16.27;86.67;B;(0, 255, 0);5;7;1072;555;1141.86;591.71
1410;641;1453;761;[     115.27      126.55      135.07];19.32;124.16;57;7;0;19.32;86.67;A;(255, 0, 0);5;7;1431;701;1284.8;565.2
1495;436;1554;514;[     103.71      198.78      109.01];84.12;193.63;57;8;0;84.12;86.67;A;(255, 0, 0);5;7;1524;475;1284.8;565.2
871;680;917;792;[     108.21       58.29      227.09];117.88;10.61;57;9;0;10.61;86.67;B;(0, 255, 0);5;7;894;736;1141.86;591.71
1757;635;1813;757;[     109.88      63.184      234.13];121.94;15.05;57;10;0;15.05;86.67;B;(0, 255, 0);5;7;1785;696;1141.86;591.71
1288;392;1329;481;[     107.03      53.692      229.48];122.2;5.32;57;11;0;5.32;86.67;B;(0, 255, 0);5;7;1308;436;1141.86;591.71
1203;594;1269;694;[     33.008      59.286      115.92];90.5;137.23;57;12;0;90.5;86.67;X;(0, 0, 255);5;7;1236;644;1236.0;644.0
1562;551;1592;663;[     109.17      58.122      235.13];125.06;10.41;57;13;0;10.41;86.67;B;(0, 255, 0);5;7;1577;607;1141.86;591.71
1622;545;1656;651;[     107.52      119.93      148.02];24.27;109.65;57;18;0;24.27;86.67;A;(255, 0, 0);5;7;1639;598;1284.8;565.2
1216;503;1269;586;[      77.49      45.334      136.33];76.13;99.46;57;39;0;76.13;86.67;A;(255, 0, 0);5;7;1242;544;1284.8;565.2
576;552;642;649;[     101.78      48.265      244.56];137.9;13.86;58;1;0;13.86;84.44;B;(0, 255, 0);5;7;609;600;1150.29;593.0
564;461;629;557;[         69      57.166      126.43];68.03;111.77;58;3;0;68.03;84.44;A;(255, 0, 0);5;7;596;509;1294.4;566.6
727;470;787;557;[     97.416      38.078      233.17];133.9;14.04;58;5;0;14.04;84.44;B;(0, 255, 0);5;7;757;513;1150.29;593.0
1052;506;1100;609;[     101.41      41.097      244.27];141.33;15.73;58;6;0;15.73;84.44;B;(0, 255, 0);5;7;1076;557;1150.29;593.0
1423;642;1466;762;[     112.06      125.11      130.44];14.13;126.73;58;7;0;14.13;84.44;A;(255, 0, 0);5;7;1444;702;1294.4;566.6
1499;437;1559;518;[     106.41       193.6      114.64];78.2;186.05;58;8;0;78.2;84.44;A;(255, 0, 0);5;7;1529;477;1294.4;566.6
880;683;928;793;[     108.43      59.199      227.83];118.1;11.21;58;9;0;11.21;84.44;B;(0, 255, 0);5;7;904;738;1150.29;593.0
1767;637;1822;759;[     110.36      64.209      235.66];122.9;16.47;58;10;0;16.47;84.44;B;(0, 255, 0);5;7;1794;698;1150.29;593.0
1301;394;1342;481;[     106.22      51.374      231.79];125.35;2.59;58;11;0;2.59;84.44;B;(0, 255, 0);5;7;1321;437;1150.29;593.0
1211;593;1279;695;[      28.46      59.191      120.69];93.8;135.79;58;12;0;93.8;84.44;X;(0, 0, 255);5;7;1245;644;1245.0;644.0
1576;553;1607;664;[     109.42      58.759      235.37];125.0;11.14;58;13;0;11.14;84.44;B;(0, 255, 0);5;7;1591;608;1150.29;593.0
1637;546;1670;652;[      106.7      117.24      143.71];19.61;111.28;58;18;0;19.61;84.44;A;(255, 0, 0);5;7;1653;599;1294.4;566.6
1223;505;1277;587;[     99.413      100.88      137.45];20.29;107.7;58;39;0;20.29;84.44;A;(255, 0, 0);5;7;1250;546;1294.4;566.6
580;549;648;650;[     101.11      50.813      243.48];135.73;13.25;59;1;0;13.25;84.32;B;(0, 255, 0);5;7;614;599;1159.14;594.57
575;462;638;556;[     59.922      58.202      128.79];72.25;113.05;59;3;0;72.25;84.32;A;(255, 0, 0);5;7;606;509;1303.6;568.2
730;472;791;560;[     100.63       40.25      230.54];130.4;10.31;59;5;0;10.31;84.32;B;(0, 255, 0);5;7;760;516;1159.14;594.57
1059;509;1106;611;[     102.64      43.061      242.62];138.88;13.07;59;6;0;13.07;84.32;B;(0, 255, 0);5;7;1082;560;1159.14;594.57
1437;644;1479;763;[     114.59      127.56      137.09];20.63;123.19;59;7;0;20.63;84.32;A;(255, 0, 0);5;7;1458;703;1303.6;568.2
1501;439;1561;521;[     106.92      193.59         116];78.06;185.19;59;8;0;78.06;84.32;A;(255, 0, 0);5;7;1531;480;1303.6;568.2
890;685;939;794;[     108.65      58.585      229.26];119.65;10.29;59;9;0;10.29;84.32;B;(0, 255, 0);5;7;914;739;1159.14;594.57
1779;638;1834;761;[     110.36      64.918      235.01];122.02;16.99;59;10;0;16.99;84.32;B;(0, 255, 0);5;7;1806;699;1159.14;594.57
1312;396;1355;483;[     105.72      51.455      232.73];126.1;2.99;59;11;0;2.99;84.32;B;(0, 255, 0);5;7;1333;439;1159.14;594.57
1218;593;1286;693;[     27.432      60.596       122.6];93.73;134.94;59;12;0;93.73;84.32;X;(0, 0, 255);5;7;1252;643;1252.0;643.0
1590;555;1621;666;[     109.27      58.724      234.81];124.51;10.88;59;13;0;10.88;84.32;B;(0, 255, 0);5;7;1605;610;1159.14;594.57
1651;548;1685;654;[     107.37      119.95      148.83];25.03;109.04;59;18;0;25.03;84.32;A;(255, 0, 0);5;7;1668;601;1303.6;568.2
1227;507;1283;590;[     98.257      105.46      133.22];14.53;113.69;59;39;0;14.53;84.32;A;(255, 0, 0);5;7;1255;548;1303.6;568.2
584;546;653;651;[     102.79      55.479       233.8];124.99;7.89;60;1;0;7.89;85.43;B;(0, 255, 0);6;6;618;598;1061.17;578.33
583;463;645;557;[     107.59      192.71      127.39];76.81;177.6;60;3;0;76.81;85.43;A;(255, 0, 0);6;6;614;510;1397.67;591.17
732;472;795;562;[     99.099      40.092      230.57];130.55;11.34;60;5;0;11.34;85.43;B;(0, 255, 0);6;6;763;517;1061.17;578.33
1068;512;1114;612;[     103.91      45.001      239.89];135.54;9.55;60;6;0;9.55;85.43;B;(0, 255, 0);6;6;1091;562;1061.17;578.33
1453;646;1492;760;[     111.44      120.38      132.77];12.62;122.02;60;7;0;12.62;85.43;A;(255, 0, 0);6;6;1472;703;1397.67;591.17
1508;440;1567;522;[      106.8      180.99      101.53];68.94;185.35;60;8;0;68.94;85.43;A;(255, 0, 0);6;6;1537;481;1397.67;591.17
903;687;953;796;[     108.41      58.769      228.52];118.91;10.6;60;9;0;10.6;85.43;B;(0, 255, 0);6;6;928;741;1061.17;578.33
1792;639;1847;764;[     89.375      38.391      112.75];79.75;120.36;60;10;0;79.75;85.43;A;(255, 0, 0);6;6;1819;701;1397.67;591.17
1325;397;1368;484;[     104.23       43.74      236.26];133.15;7.28;60;11;0;7.28;85.43;B;(0, 255, 0);6;6;1346;440;1061.17;578.33
1226;593;1294;692;[     30.549      56.309      121.43];93.93;133.79;60;12;0;93.93;85.43;X;(0, 0, 255);6;6;1260;642;1260.0;642.0
1606;556;1636;668;[     109.39       58.03       235.7];125.62;10.61;60;13;0;10.61;85.43;B;(0, 255, 0);6;6;1621;612;1061.17;578.33
1667;549;1700;657;[     107.46      118.53      147.63];23.7;109.05;60;18;0;23.7;85.43;A;(255, 0, 0);6;6;1683;603;1397.67;591.17
1233;509;1289;590;[     100.48      115.83      131.54];7.46;120.46;60;39;0;7.46;85.43;A;(255, 0, 0);6;6;1261;549;1397.67;591.17
586;540;657;652;[      105.5      57.836      228.54];119.27;9.52;61;1;0;9.52;86.84;B;(0, 255, 0);6;6;621;596;1070.33;579.17
590;463;647;554;[     107.81      196.95      128.79];81.11;180.25;61;3;0;81.11;86.84;A;(255, 0, 0);6;6;618;508;1408.17;592.0
733;472;796;564;[     99.094      38.864      231.93];132.37;12.29;61;5;0;12.29;86.84;B;(0, 255, 0);6;6;764;518;1070.33;579.17
1078;513;1124;613;[     101.53      42.995      240.47];137.1;11.73;61;6;0;11.73;86.84;B;(0, 255, 0);6;6;1101;563;1070.33;579.17
1467;647;1506;760;[     109.58      121.01      136.19];14.32;119.59;61;7;0;14.32;86.84;A;(255, 0, 0);6;6;1486;703;1408.17;592.0
1516;441;1576;524;[      106.9      180.64      100.31];69.03;185.96;61;8;0;69.03;86.84;A;(255, 0, 0);6;6;1546;482;1408.17;592.0
916;689;968;797;[      108.1      58.604      229.05];119.44;10.25;61;9;0;10.25;86.84;B;(0, 255, 0);6;6;942;743;1070.33;579.17
1806;640;1861;766;[     82.846      37.645      112.24];81.91;122.02;61;10;0;81.91;86.84;A;(255, 0, 0);6;6;1833;703;1408.17;592.0
1336;399;1380;484;[     103.82      44.963      236.38];132.59;6.72;61;11;0;6.72;86.84;B;(0, 255, 0);6;6;1358;441;1070.33;579.17
1233;594;1303;696;[     32.203      54.582      114.89];94.23;138.25;61;12;0;94.23;86.84;X;(0, 0, 255);6;6;1268;645;1268.0;645.0
1621;558;1652;670;[     109.21      58.283      233.49];123.54;10.12;61;13;0;10.12;86.84;B;(0, 255, 0);6;6;1636;614;1070.33;579.17
1683;551;1716;659;[     104.57       112.2      135.16];11.47;115.31;61;18;0;11.47;86.84;A;(255, 0, 0);6;6;1699;605;1408.17;592.0
1239;510;1295;592;[     100.35      114.01      135.27];11.27;116.37;61;39;0;11.27;86.84;A;(255, 0, 0);6;6;1267;551;1408.17;592.0
593;539;664;652;[      104.3      55.381      226.57];118.78;8.43;62;1;0;8.43;86.47;B;(0, 255, 0);7;6;628;595;1079.67;580.33
1785;1032;1833;1079;[     107.36      140.52      58.441];70.56;195.83;62;2;0;70.56;86.47;A;(255, 0, 0);7;6;1809;1055;1475.14;659.14
597;465;652;556;[     105.34      90.133      137.98];29.36;102.21;62;3;0;29.36;86.47;A;(255, 0, 0);7;6;624;510;1475.14;659.14
735;473;798;565;[     98.731      34.992      241.69];142.59;18.78;62;5;0;18.78;86.47;B;(0, 255, 0);7;6;766;519;1079.67;580.33
1085;514;1133;614;[     101.59      41.538      238.62];136.33;11.24;62;6;0;11.24;86.47;B;(0, 255, 0);7;6;1109;564;1079.67;580.33
1483;649;1521;759;[     107.19      121.13      135.81];13.09;119.92;62;7;0;13.09;86.47;A;(255, 0, 0);7;6;1502;704;1475.14;659.14
1522;441;1582;522;[     97.094      79.035      157.92];50.25;80.04;62;8;0;50.25;86.47;A;(255, 0, 0);7;6;1552;481;1475.14;659.14
929;692;982;798;[     108.16      58.163      231.43];121.74;9.54;62;9;0;9.54;86.47;B;(0, 255, 0);7;6;955;745;1079.67;580.33
1819;641;1875;768;[     87.356      38.145      112.08];80.46;121.35;62;10;0;80.46;86.47;A;(255, 0, 0);7;6;1847;704;1475.14;659.14
1347;401;1390;486;[     102.28      45.034      238.38];134.24;8.84;62;11;0;8.84;86.47;B;(0, 255, 0);7;6;1368;443;1079.67;580.33
1238;595;1309;698;[     29.738      53.269      109.45];97.63;144.11;62;12;0;97.63;86.47;X;(0, 0, 255);7;6;1273;646;1273.0;646.0
1637;560;1668;672;[      109.4      58.325       233.6];123.63;10.24;62;13;0;10.24;86.47;B;(0, 255, 0);7;6;1652;616;1079.67;580.33
1699;553;1732;661;[     107.35      117.93       146.2];22.22;109.77;62;18;0;22.22;86.47;A;(255, 0, 0);7;6;1715;607;1475.14;659.14
1248;511;1306;595;[     86.524       65.32      119.51];53.6;114.88;62;39;0;53.6;86.47;A;(255, 0, 0);7;6;1277;553;1475.14;659.14
603;542;672;654;[     101.34      52.573      229.85];123.04;6.43;63;1;0;6.43;82.22;B;(0, 255, 0);7;6;637;598;1089.0;581.67
1803;1035;1849;1079;[     107.22      139.91      60.056];68.83;194.12;63;2;0;68.83;82.22;A;(255, 0, 0);7;6;1826;1057;1447.14;684.14
605;466;660;559;[     107.32       196.1      119.97];80.24;184.73;63;3;0;80.24;82.22;A;(255, 0, 0);7;6;632;512;1447.14;684.14
739;473;803;566;[     96.309      34.724      242.37];143.38;20.42;63;5;0;20.42;82.22;B;(0, 255, 0);7;6;771;519;1089.0;581.67
1092;514;1142;614;[     100.76      39.685      240.46];138.9;13.96;63;6;0;13.96;82.22;B;(0, 255, 0);7;6;1117;564;1089.0;581.67
1498;650;1536;763;[     110.94      123.69       136.5];16.3;121.02;63;7;0;16.3;82.22;A;(255, 0, 0);7;6;1517;706;1447.14;684.14
1532;442;1590;519;[     106.78      197.09      101.39];84.31;197.25;63;8;0;84.31;82.22;X;(0, 0, 255);7;6;1561;480;1561.0;480.0
939;694;994;800;[     107.71      56.633      234.33];124.99;8.45;63;9;0;8.45;82.22;B;(0, 255, 0);7;6;966;747;1089.0;581.67
1832;642;1888;769;[     87.079      37.526       112.2];81.1;121.33;63;10;0;81.1;82.22;A;(255, 0, 0);7;6;1860;705;1447.14;684.14
1353;404;1397;487;[     101.07      43.766      240.68];136.87;11.73;63;11;0;11.73;82.22;B;(0, 255, 0);7;6;1375;445;1089.0;581.67
1241;597;1310;699;[     95.041      123.11      54.035];71.25;192.69;63;12;0;71.25;82.22;A;(255, 0, 0);7;6;1275;648;1447.14;684.14
1653;562;1683;673;[     109.28       58.22      233.63];123.7;10.11;63;13;0;10.11;82.22;B;(0, 255, 0);7;6;1668;617;1089.0;581.67
1716;555;1749;662;[     106.16         115      139.89];15.77;112.99;63;18;0;15.77;82.22;A;(255, 0, 0);7;6;1732;608;1447.14;684.14
1259;512;1318;595;[     90.355      64.549      121.02];53.18;112.69;63;39;0;53.18;82.22;A;(255, 0, 0);7;6;1288;553;1447.14;684.14
615;551;679;653;[     101.51      49.348      236.68];130.55;7.1;64;1;0;7.1;75.81;B;(0, 255, 0);7;6;647;602;1098.33;583.5
1821;1038;1864;1079;[     107.54      140.14      62.659];66.51;191.93;64;2;0;66.51;75.81;A;(255, 0, 0);7;6;1842;1058;1415.0;654.0
611;466;668;563;[     82.232       66.58      112.06];55.1;123.09;64;3;0;55.1;75.81;A;(255, 0, 0);7;6;639;514;1415.0;654.0
747;474;810;565;[     96.271      33.776      241.48];143.2;20.66;64;5;0;20.66;75.81;B;(0, 255, 0);7;6;778;519;1098.33;583.5
1097;516;1149;615;[     102.17      39.706      239.83];138.35;13.04;64;6;0;13.04;75.81;B;(0, 255, 0);7;6;1123;565;1098.33;583.5
1512;651;1552;769;[     112.74      123.53       135.5];16.51;121.8;64;7;0;16.51;75.81;A;(255, 0, 0);7;6;1532;710;1415.0;654.0
1538;443;1598;522;[     103.33      167.29       89.44];62.04;184.98;64;8;0;62.04;75.81;A;(255, 0, 0);7;6;1568;482;1415.0;654.0
947;695;1003;800;[     107.99      56.666      237.27];127.58;9.91;64;9;0;9.91;75.81;B;(0, 255, 0);7;6;975;747;1098.33;583.5
1845;644;1902;771;[     83.643      37.923      111.76];81.53;122.31;64;10;0;81.53;75.81;X;(0, 0, 255);7;6;1873;707;1873.0;707.0
1361;407;1406;489;[     101.86      43.598      241.65];137.77;12.27;64;11;0;12.27;75.81;B;(0, 255, 0);7;6;1383;448;1098.33;583.5
1243;599;1310;701;[     97.177      123.52      52.369];72.74;194.27;64;12;0;72.74;75.81;A;(255, 0, 0);7;6;1276;650;1415.0;654.0
1669;564;1700;676;[     109.24      58.203      233.24];123.36;10.0;64;13;0;10.0;75.81;B;(0, 255, 0);7;6;1684;620;1098.33;583.5
1732;557;1764;664;[     106.99      116.93      141.92];17.91;112.52;64;18;0;17.91;75.81;A;(255, 0, 0);7;6;1748;610;1415.0;654.0
1270;512;1330;596;[     87.746      63.019      123.17];55.23;110.79;64;39;0;55.23;75.81;A;(255, 0, 0);7;6;1300;554;1415.0;654.0
622;553;684;649;[     101.42      49.098      238.08];131.89;8.23;65;1;0;8.23;73.8;B;(0, 255, 0);6;6;653;601;1108.67;584.33
1838;1041;1880;1079;[     107.87      140.15      65.756];63.66;189.22;65;2;0;63.66;73.8;A;(255, 0, 0);6;6;1859;1060;1450.67;655.83
618;467;675;563;[     81.663      55.706       158.5];72.5;77.32;65;3;0;72.5;73.8;A;(255, 0, 0);6;6;646;515;1450.67;655.83
757;473;819;561;[     93.452      31.908      243.85];146.37;24.58;65;5;0;24.58;73.8;B;(0, 255, 0);6;6;788;517;1108.67;584.33
1103;516;1158;617;[     103.76      40.876      239.93];137.78;11.87;65;6;0;11.87;73.8;B;(0, 255, 0);6;6;1130;566;1108.67;584.33
1529;653;1567;766;[     106.48      123.67      132.56];11.61;124.04;65;7;0;11.61;73.8;A;(255, 0, 0);6;6;1548;709;1450.67;655.83
1544;445;1606;526;[     91.522      77.499      113.02];41.86;122.76;65;8;0;41.86;73.8;A;(255, 0, 0);6;6;1575;485;1450.67;655.83
956;696;1014;802;[     107.06      57.201      236.56];126.67;9.85;65;9;0;9.85;73.8;B;(0, 255, 0);6;6;985;749;1108.67;584.33
1372;410;1420;492;[     101.61      44.111      242.29];138.05;12.7;65;11;0;12.7;73.8;B;(0, 255, 0);6;6;1396;451;1108.67;584.33
1249;599;1316;703;[     92.059      115.98      49.539];75.74;194.45;65;12;0;75.74;73.8;X;(0, 0, 255);6;6;1282;651;1282.0;651.0
1685;567;1716;678;[     109.98      59.899      235.74];124.83;12.45;65;13;0;12.45;73.8;B;(0, 255, 0);6;6;1700;622;1108.67;584.33
1749;559;1782;665;[     102.93      103.29      123.19];12.88;121.25;65;18;0;12.88;73.8;A;(255, 0, 0);6;6;1765;612;1450.67;655.83
1281;512;1342;597;[     86.056       60.56      125.75];58.06;108.27;65;39;0;58.06;73.8;A;(255, 0, 0);6;6;1311;554;1450.67;655.83
626;547;691;647;[     102.97      45.888      241.24];136.24;10.74;66;1;0;10.74;80.07;B;(0, 255, 0);6;6;658;597;1118.5;585.0
1856;1044;1896;1079;[     106.51      136.81      66.337];61.84;187.11;66;2;0;61.84;80.07;A;(255, 0, 0);6;6;1876;1061;1463.0;657.0
626;467;682;562;[     78.411      58.834      157.72];70.6;79.48;66;3;0;70.6;80.07;A;(255, 0, 0);6;6;654;514;1463.0;657.0
764;473;827;562;[     93.905      32.222      244.01];146.29;24.21;66;5;0;24.21;80.07;B;(0, 255, 0);6;6;795;517;1118.5;585.0
1112;519;1167;619;[     102.49      40.102      239.87];138.15;12.69;66;6;0;12.69;80.07;B;(0, 255, 0);6;6;1139;569;1118.5;585.0
1544;654;1584;773;[     114.96      125.23      135.33];18.58;123.11;66;7;0;18.58;80.07;A;(255, 0, 0);6;6;1564;713;1463.0;657.0
1549;447;1610;528;[     106.09      162.37      98.407];53.21;174.93;66;8;0;53.21;80.07;A;(255, 0, 0);6;6;1579;487;1463.0;657.0
965;699;1023;803;[     106.36      55.854      237.92];128.48;9.56;66;9;0;9.56;80.07;B;(0, 255, 0);6;6;994;751;1118.5;585.0
1383;411;1433;493;[     100.93      42.863      243.06];139.38;14.1;66;11;0;14.1;80.07;B;(0, 255, 0);6;6;1408;452;1118.5;585.0
1257;599;1324;704;[     31.908        54.4      118.67];94.26;135.23;66;12;0;94.26;80.07;X;(0, 0, 255);6;6;1290;651;1290.0;651.0
1702;568;1733;680;[     109.99      60.464       234.8];123.74;12.67;66;13;0;12.67;80.07;B;(0, 255, 0);6;6;1717;624;1118.5;585.0
1767;560;1800;667;[     105.15      110.71      135.13];12.13;114.51;66;18;0;12.13;80.07;A;(255, 0, 0);6;6;1783;613;1463.0;657.0
1291;511;1353;597;[     85.621      53.661       140.9];66.84;93.02;66;39;0;66.84;80.07;A;(255, 0, 0);6;6;1322;554;1463.0;657.0
631;545;698;648;[      102.8      51.033       229.2];123.27;4.73;67;1;0;4.73;79.16;B;(0, 255, 0);5;6;664;596;1128.0;585.33
635;469;689;561;[     75.493      58.748      142.44];66.06;94.72;67;3;0;66.06;79.16;A;(255, 0, 0);5;6;662;515;1391.4;577.8
769;472;832;563;[     94.599      33.418      244.78];146.2;23.48;67;5;0;23.48;79.16;B;(0, 255, 0);5;6;800;517;1128.0;585.33
1120;521;1175;620;[      102.1      44.499      237.28];133.59;8.37;67;6;0;8.37;79.16;B;(0, 255, 0);5;6;1147;570;1128.0;585.33
1561;655;1601;775;[     70.989      70.265      103.59];59.65;134.39;67;7;0;59.65;79.16;A;(255, 0, 0);5;6;1581;715;1391.4;577.8
1553;448;1614;531;[     107.58      110.49      171.87];47.93;85.78;67;8;0;47.93;79.16;A;(255, 0, 0);5;6;1583;489;1391.4;577.8
974;699;1032;803;[     106.46      55.398      239.85];130.39;10.66;67;9;0;10.66;79.16;B;(0, 255, 0);5;6;1003;751;1128.0;585.33
1393;412;1446;494;[     100.73      42.455      242.27];138.93;13.72;67;11;0;13.72;79.16;B;(0, 255, 0);5;6;1419;453;1128.0;585.33
1268;599;1335;704;[     35.733      48.969      118.74];95.16;132.99;67;12;0;95.16;79.16;X;(0, 0, 255);5;6;1301;651;1301.0;651.0
1719;569;1751;682;[     110.14      61.129      233.29];122.1;13.03;67;13;0;13.03;79.16;B;(0, 255, 0);5;6;1735;625;1128.0;585.33
1784;561;1817;670;[     102.89      98.028      121.39];18.34;120.62;67;18;0;18.34;79.16;A;(255, 0, 0);5;6;1800;615;1391.4;577.8
1300;512;1362;599;[     84.632      61.151      126.31];57.95;108.07;67;39;0;57.95;79.16;A;(255, 0, 0);5;6;1331;555;1391.4;577.8
637;545;704;649;[     104.63      51.876      236.65];129.25;6.25;68;1;0;6.25;80.57;B;(0, 255, 0);5;6;670;597;1136.83;586.67
640;469;693;560;[     69.236        67.2      124.29];59.39;114.88;68;3;0;59.39;80.57;A;(255, 0, 0);5;6;666;514;1402.0;579.4
773;472;835;564;[     98.318      38.078      235.98];136.15;14.12;68;5;0;14.12;80.57;B;(0, 255, 0);5;6;804;518;1136.83;586.67
1124;524;1179;622;[     103.19      44.999      241.75];137.13;11.4;68;6;0;11.4;80.57;B;(0, 255, 0);5;6;1151;573;1136.83;586.67
1578;657;1618;779;[     117.52      176.57      133.58];62.87;161.34;68;7;0;62.87;80.57;A;(255, 0, 0);5;6;1598;718;1402.0;579.4
1558;450;1618;532;[     106.03       180.3      106.29];66.8;181.54;68;8;0;66.8;80.57;A;(255, 0, 0);5;6;1588;491;1402.0;579.4
983;699;1042;805;[     107.17      55.692      236.63];127.44;8.65;68;9;0;8.65;80.57;B;(0, 255, 0);5;6;1012;752;1136.83;586.67
1404;413;1460;494;[     101.72      41.199      241.78];139.17;13.61;68;11;0;13.61;80.57;B;(0, 255, 0);5;6;1432;453;1136.83;586.67
1276;599;1342;700;[     32.914      48.862      116.42];97.41;136.45;68;12;0;97.41;80.57;X;(0, 0, 255);5;6;1309;649;1309.0;649.0
1737;571;1768;683;[     110.43      61.165      233.88];122.63;13.25;68;13;0;13.25;80.57;B;(0, 255, 0);5;6;1752;627;1136.83;586.67
1802;564;1834;671;[     103.27      98.132      121.35];18.25;120.69;68;18;0;18.25;80.57;A;(255, 0, 0);5;6;1818;617;1402.0;579.4
1309;512;1371;602;[     84.727      58.989      125.93];59.96;108.19;68;39;0;59.96;80.57;A;(255, 0, 0);5;6;1340;557;1402.0;579.4
639;546;705;651;[     105.36      56.964      235.46];125.76;9.13;69;1;0;9.13;92.65;B;(0, 255, 0);5;6;672;598;1146.67;587.67
648;469;701;564;[     108.44      205.04      144.79];91.39;178.67;69;3;0;91.39;92.65;A;(255, 0, 0);5;6;674;516;1414.2;580.8
781;472;840;564;[     101.76      42.877       238.2];135.24;10.06;69;5;0;10.06;92.65;B;(0, 255, 0);5;6;810;518;1146.67;587.67
1130;525;1184;623;[     102.18      45.572      237.81];133.47;8.23;69;6;0;8.23;92.65;B;(0, 255, 0);5;6;1157;574;1146.67;587.67
1595;659;1635;780;[     118.81      175.23      135.19];62.15;159.4;69;7;0;62.15;92.65;A;(255, 0, 0);5;6;1615;719;1414.2;580.8
1567;451;1627;534;[     87.996      74.691      110.46];46.21;125.08;69;8;0;46.21;92.65;A;(255, 0, 0);5;6;1597;492;1414.2;580.8
995;699;1055;806;[     106.67      54.204      240.25];131.32;10.32;69;9;0;10.32;92.65;B;(0, 255, 0);5;6;1025;752;1146.67;587.67
1418;414;1475;497;[     101.43      39.837      242.16];140.23;14.79;69;11;0;14.79;92.65;B;(0, 255, 0);5;6;1446;455;1146.67;587.67
1283;599;1350;702;[     34.463       52.25      114.19];94.19;137.57;69;12;0;94.19;92.65;X;(0, 0, 255);5;6;1316;650;1316.0;650.0
1755;573;1786;685;[     110.45      61.846       234.7];123.06;14.06;69;13;0;14.06;92.65;B;(0, 255, 0);5;6;1770;629;1146.67;587.67
1821;567;1853;672;[     103.13      97.681      120.08];18.94;121.67;69;18;0;18.94;92.65;A;(255, 0, 0);5;6;1837;619;1414.2;580.8
1318;514;1378;602;[     82.952      55.163      128.38];64.25;105.89;69;39;0;64.25;92.65;A;(255, 0, 0);5;6;1348;558;1414.2;580.8
644;537;715;652;[     103.51      58.601      236.05];125.5;11.17;70;1;0;11.17;92.19;B;(0, 255, 0);5;6;679;594;1158.83;587.33
659;469;710;560;[     109.11      203.63      144.39];89.97;177.66;70;3;0;89.97;92.19;A;(255, 0, 0);5;6;684;514;1427.6;580.6
791;472;851;565;[     100.32      42.243      241.04];138.0;13.06;70;5;0;13.06;92.19;B;(0, 255, 0);5;6;821;518;1158.83;587.33
1141;526;1195;625;[     102.56       45.32      242.15];137.3;11.84;70;6;0;11.84;92.19;B;(0, 255, 0);5;6;1168;575;1158.83;587.33
1614;660;1652;777;[       73.6      70.656      101.88];58.63;135.42;70;7;0;58.63;92.19;A;(255, 0, 0);5;6;1633;718;1427.6;580.6
1576;451;1637;534;[     88.391      73.118      110.65];47.44;124.53;70;8;0;47.44;92.19;A;(255, 0, 0);5;6;1606;492;1427.6;580.6
