x1;y1;x2;y2;dominant_hsv_color;dist_A;dist_B;FrameID;TrackID;session_id;min_dist;threshold;team_assignment;team_box_color;total_team_A;total_team_B;center_x;center_y;avg_x;avg_y
1501;425;1555;505;[     99.448      55.199      178.84];82.77;53.48;75;11;0;53.48;86.18;B;(0, 255, 0);4;6;1528;465;1225.17;591.33
1333;605;1396;709;[     34.266      59.737      113.27];90.25;138.88;75;12;0;90.25;86.18;X;(0, 0, 255);4;6;1364;657;1364.0;657.0
1877;585;1909;697;[     110.62      62.894      233.16];122.09;14.83;75;13;0;14.83;86.18;B;(0, 255, 0);4;6;1893;641;1225.17;591.33
1397;515;1457;605;[     85.934      45.033      140.32];75.86;93.5;75;39;0;75.86;86.18;A;(255, 0, 0);4;6;1427;560;1387.25;576.25
711;538;775;647;[     103.22      51.951      244.49];136.96;13.73;76;1;0;13.73;81.52;B;(0, 255, 0);4;5;743;592;1102.2;582.6
732;471;779;566;[     88.419      83.351      129.45];37.21;109.21;76;3;0;37.21;81.52;A;(255, 0, 0);4;5;755;518;1402.25;577.5
836;474;897;572;[     102.46      45.555      240.33];136.56;10.17;76;5;0;10.17;81.52;B;(0, 255, 0);4;5;866;523;1102.2;582.6
1209;528;1265;626;[     102.13      42.022      245.18];142.55;15.84;76;6;0;15.84;81.52;B;(0, 255, 0);4;5;1237;577;1102.2;582.6
1732;670;1771;794;[     113.88      178.71      123.51];62.55;169.1;76;7;0;62.55;81.52;A;(255, 0, 0);4;5;1751;732;1402.25;577.5
1634;458;1693;541;[      108.5      174.44      104.35];60.86;178.76;76;8;0;60.86;81.52;A;(255, 0, 0);4;5;1663;499;1402.25;577.5
1093;703;1152;810;[     107.43      58.748      234.98];125.44;10.6;76;9;0;10.6;81.52;B;(0, 255, 0);4;5;1122;756;1102.2;582.6
1516;425;1570;505;[      98.33      56.492      185.69];86.61;47.12;76;11;0;47.12;81.52;B;(0, 255, 0);4;5;1543;465;1102.2;582.6
1346;605;1408;706;[     29.997      60.912      116.71];92.5;138.36;76;12;0;92.5;81.52;X;(0, 0, 255);4;5;1377;655;1377.0;655.0
1410;516;1470;607;[     90.445       50.93      134.05];68.11;98.74;76;39;0;68.11;81.52;A;(255, 0, 0);4;5;1440;561;1402.25;577.5
720;540;783;648;[     103.86      56.075      239.16];130.32;10.85;77;1;0;10.85;84.37;B;(0, 255, 0);4;5;751;594;1113.4;583.4
748;473;794;567;[     81.435      54.844      149.76];70.77;85.65;77;3;0;70.77;84.37;A;(255, 0, 0);4;5;771;520;1418.0;579.0
847;473;908;571;[     99.249      42.993      239.35];137.15;12.05;77;5;0;12.05;84.37;B;(0, 255, 0);4;5;877;522;1113.4;583.4
1219;529;1273;628;[     104.32      48.184      243.62];138.05;12.31;77;6;0;12.31;84.37;B;(0, 255, 0);4;5;1246;578;1113.4;583.4
1753;672;1793;796;[     115.64      188.68      125.76];72.69;175.59;77;7;0;72.69;84.37;A;(255, 0, 0);4;5;1773;734;1418.0;579.0
1649;459;1708;541;[     107.77      175.52      101.42];62.81;181.6;77;8;0;62.81;84.37;A;(255, 0, 0);4;5;1678;500;1418.0;579.0
1109;704;1165;811;[     107.81      59.786         232];122.34;11.1;77;9;0;11.1;84.37;B;(0, 255, 0);4;5;1137;757;1113.4;583.4
1528;426;1585;506;[     106.03      56.478      233.54];125.22;7.95;77;11;0;7.95;84.37;B;(0, 255, 0);4;5;1556;466;1113.4;583.4
1359;605;1422;705;[     27.515      61.505       119.8];93.93;137.28;77;12;0;93.93;84.37;X;(0, 0, 255);4;5;1390;655;1390.0;655.0
1420;517;1480;608;[     90.622      61.824      125.53];56.69;107.9;77;39;0;56.69;84.37;A;(255, 0, 0);4;5;1450;562;1418.0;579.0
729;541;790;649;[     105.53      59.238      238.69];128.47;12.7;78;1;0;12.7;85.34;B;(0, 255, 0);4;5;759;595;1126.6;583.6
758;473;805;564;[     73.457      52.189      148.96];75.6;88.89;78;3;0;75.6;85.34;A;(255, 0, 0);4;5;781;518;1431.75;578.75
860;472;920;569;[     99.484      43.262      239.42];137.06;11.84;78;5;0;11.84;85.34;B;(0, 255, 0);4;5;890;520;1126.6;583.6
1233;529;1286;629;[     104.57      49.648       240.6];134.7;9.31;78;6;0;9.31;85.34;B;(0, 255, 0);4;5;1259;579;1126.6;583.6
1775;673;1815;797;[     115.77      179.58      125.26];63.76;168.75;78;7;0;63.76;85.34;A;(255, 0, 0);4;5;1795;735;1431.75;578.75
1662;459;1720;539;[     102.54         124      108.63];16.87;144.1;78;8;0;16.87;85.34;A;(255, 0, 0);4;5;1691;499;1431.75;578.75
1126;703;1183;812;[     108.01      61.163       227.4];117.65;13.13;78;9;0;13.13;85.34;B;(0, 255, 0);4;5;1154;757;1126.6;583.6
1542;426;1600;508;[     105.62      55.177      230.49];123.2;6.49;78;11;0;6.49;85.34;B;(0, 255, 0);4;5;1571;467;1126.6;583.6
1368;606;1432;706;[     27.161      63.299      117.27];93.32;139.72;78;12;0;93.32;85.34;X;(0, 0, 255);4;5;1400;656;1400.0;656.0
1430;517;1490;609;[     89.151      58.154      127.27];60.66;106.04;78;39;0;60.66;85.34;A;(255, 0, 0);4;5;1460;563;1431.75;578.75
743;543;802;649;[     104.35      70.509      195.97];85.73;41.68;79;1;0;41.68;79.29;B;(0, 255, 0);4;5;772;596;1141.2;584.0
771;477;816;562;[     107.95      116.87      130.55];8.14;121.76;79;3;0;8.14;79.29;A;(255, 0, 0);4;5;793;519;1446.25;579.75
874;472;931;563;[     99.157      42.329      240.89];138.8;13.46;79;5;0;13.46;79.29;B;(0, 255, 0);4;5;902;517;1141.2;584.0
1248;529;1301;630;[     104.46      47.012      241.56];136.86;10.39;79;6;0;10.39;79.29;B;(0, 255, 0);4;5;1274;579;1141.2;584.0
1796;675;1836;799;[     114.63      177.15       123.8];61.15;167.75;79;7;0;61.15;79.29;A;(255, 0, 0);4;5;1816;737;1446.25;579.75
1673;460;1732;540;[     95.591      70.588      151.96];54.78;83.16;79;8;0;54.78;79.29;A;(255, 0, 0);4;5;1702;500;1446.25;579.75
1144;704;1200;814;[     108.46      61.841      223.89];114.27;15.25;79;9;0;15.25;79.29;B;(0, 255, 0);4;5;1172;759;1141.2;584.0
1556;427;1616;511;[     102.26      57.194      181.48];83.01;50.88;79;11;0;50.88;79.29;B;(0, 255, 0);4;5;1586;469;1141.2;584.0
1377;607;1442;710;[     27.164      62.446      113.64];94.14;142.61;79;12;0;94.14;79.29;X;(0, 0, 255);4;5;1409;658;1409.0;658.0
1445;517;1504;610;[     107.57      119.17      160.22];36.54;100.16;79;39;0;36.54;79.29;A;(255, 0, 0);4;5;1474;563;1446.25;579.75
758;542;816;649;[     101.81      51.894      239.14];132.31;9.4;80;1;0;9.4;82.47;B;(0, 255, 0);4;5;787;595;1156.0;583.8
780;479;826;564;[     108.44      109.83      129.61];10.61;118.78;80;3;0;10.61;82.47;A;(255, 0, 0);4;5;803;521;1460.0;581.0
887;471;944;562;[     100.03       41.79      242.59];140.5;14.55;80;5;0;14.55;82.47;B;(0, 255, 0);4;5;915;516;1156.0;583.8
1262;527;1317;630;[     104.05      46.759      239.01];134.81;8.11;80;6;0;8.11;82.47;B;(0, 255, 0);4;5;1289;578;1156.0;583.8
1816;677;1857;800;[     114.92      177.34      123.39];61.39;168.17;80;7;0;61.39;82.47;A;(255, 0, 0);4;5;1836;738;1460.0;581.0
1680;461;1743;544;[     105.41      161.78       96.39];52.58;176.12;80;8;0;52.58;82.47;A;(255, 0, 0);4;5;1711;502;1460.0;581.0
1161;703;1218;815;[     108.64      62.586      225.81];115.61;15.09;80;9;0;15.09;82.47;B;(0, 255, 0);4;5;1189;759;1156.0;583.8
1570;430;1630;513;[        101      50.232      165.82];78.89;65.91;80;11;0;65.91;82.47;B;(0, 255, 0);4;5;1600;471;1156.0;583.8
1391;608;1454;709;[     23.663      65.028       109.9];96.03;147.91;80;12;0;96.03;82.47;X;(0, 0, 255);4;5;1422;658;1422.0;658.0
1461;517;1520;609;[     90.163      64.922      120.25];53.89;113.56;80;39;0;53.89;82.47;A;(255, 0, 0);4;5;1490;563;1460.0;581.0
770;541;829;648;[     103.74      67.448      180.25];75.02;54.59;81;1;0;54.59;82.88;B;(0, 255, 0);4;5;799;594;1167.6;583.0
792;478;836;558;[     103.98      120.95      136.72];13.31;119.13;81;3;0;13.31;82.88;A;(255, 0, 0);4;5;814;518;1474.75;581.0
894;471;951;564;[     100.91      43.571       244.7];141.34;15.2;81;5;0;15.2;82.88;B;(0, 255, 0);4;5;922;517;1167.6;583.0
1275;526;1330;627;[     104.11      46.344      237.63];133.85;6.97;81;6;0;6.97;82.88;B;(0, 255, 0);4;5;1302;576;1167.6;583.0
1838;679;1879;802;[     114.53      176.89      124.15];60.87;167.33;81;7;0;60.87;82.88;A;(255, 0, 0);4;5;1858;740;1474.75;581.0
1690;462;1753;547;[     88.516      71.117      110.32];50.15;124.48;81;8;0;50.15;82.88;A;(255, 0, 0);4;5;1721;504;1474.75;581.0
1176;701;1233;812;[     108.58      61.982       226.2];116.23;14.39;81;9;0;14.39;82.88;B;(0, 255, 0);4;5;1204;756;1167.6;583.0
1582;431;1640;514;[     103.56      47.711      232.57];128.84;3.14;81;11;0;3.14;82.88;B;(0, 255, 0);4;5;1611;472;1167.6;583.0
1403;610;1458;700;[     174.41      166.18      175.84];100.89;146.68;81;12;0;100.89;82.88;X;(0, 0, 255);4;5;1430;655;1430.0;655.0
1477;517;1536;608;[     87.484      62.856      125.18];56.46;108.87;81;39;0;56.46;82.88;A;(255, 0, 0);4;5;1506;562;1474.75;581.0
782;540;840;644;[     104.61      66.004      173.72];71.3;60.3;82;1;0;60.3;73.25;B;(0, 255, 0);4;5;811;592;1179.4;583.2
802;476;848;560;[     99.577      121.55      134.04];11.52;121.8;82;3;0;11.52;73.25;A;(255, 0, 0);4;5;825;518;1489.0;582.0
903;471;961;567;[     102.76      47.668      242.42];137.26;11.54;82;5;0;11.54;73.25;B;(0, 255, 0);4;5;932;519;1179.4;583.2
1288;525;1344;626;[     104.33      45.451       238.9];135.4;8.37;82;6;0;8.37;73.25;B;(0, 255, 0);4;5;1316;575;1179.4;583.2
1859;682;1900;804;[     113.61      179.35      122.62];63.14;170.14;82;7;0;63.14;73.25;A;(255, 0, 0);4;5;1879;743;1489.0;582.0
1698;463;1760;548;[     87.276      61.976      111.01];58.81;122.68;82;8;0;58.81;73.25;A;(255, 0, 0);4;5;1729;505;1489.0;582.0
1190;702;1247;811;[     108.12      61.354      224.31];114.86;14.58;82;9;0;14.58;73.25;B;(0, 255, 0);4;5;1218;756;1179.4;583.2
1592;432;1649;516;[     102.98      48.011      238.33];133.57;7.64;82;11;0;7.64;73.25;B;(0, 255, 0);4;5;1620;474;1179.4;583.2
1412;611;1470;709;[     101.25      110.13      48.032];76.32;193.5;82;12;0;76.32;73.25;X;(0, 0, 255);4;5;1441;660;1441.0;660.0
1493;516;1553;609;[     109.38      171.41      166.91];69.48;138.61;82;39;0;69.48;73.25;A;(255, 0, 0);4;5;1523;562;1489.0;582.0
792;540;851;641;[     107.17      68.659       149.3];54.8;84.56;83;1;0;54.8;77.42;B;(0, 255, 0);3;5;821;590;1192.4;583.2
813;475;860;559;[     106.85      127.19      138.71];18.22;121.47;83;3;0;18.22;77.42;A;(255, 0, 0);3;5;836;517;1370.33;529.0
916;472;971;567;[     104.43      52.621      238.57];131.46;8.26;83;5;0;8.26;77.42;B;(0, 255, 0);3;5;943;519;1192.4;583.2
1300;526;1357;625;[     104.07      44.886      238.61];135.46;8.43;83;6;0;8.43;77.42;B;(0, 255, 0);3;5;1328;575;1192.4;583.2
1707;465;1767;549;[      87.27      63.575      116.54];56.32;117.45;83;8;0;56.32;77.42;A;(255, 0, 0);3;5;1737;507;1370.33;529.0
1205;703;1263;812;[     107.75      59.733      224.94];116.18;12.83;83;9;0;12.83;77.42;B;(0, 255, 0);3;5;1234;757;1192.4;583.2
1607;433;1665;518;[     103.24      46.126      239.56];135.6;9.04;83;11;0;9.04;77.42;B;(0, 255, 0);3;5;1636;475;1192.4;583.2
1423;611;1482;713;[     98.151      99.471      50.514];75.75;188.12;83;12;0;75.75;77.42;X;(0, 0, 255);3;5;1452;662;1452.0;662.0
1508;516;1568;610;[     109.23      181.99      167.83];78.54;147.65;83;39;0;78.54;77.42;A;(255, 0, 0);3;5;1538;563;1370.33;529.0
802;541;863;642;[     105.19      67.603      141.96];52.69;91.49;84;1;0;52.69;82.14;B;(0, 255, 0);3;5;832;591;1206.8;584.2
827;474;878;562;[     103.77      120.06      135.16];11.55;119.85;84;3;0;11.55;82.14;A;(255, 0, 0);3;5;852;518;1384.33;530.0
930;471;984;566;[     102.79      48.402      241.02];135.68;10.16;84;5;0;10.16;82.14;B;(0, 255, 0);3;5;957;518;1206.8;584.2
1313;528;1371;626;[     104.37      46.229      238.77];134.89;7.96;84;6;0;7.96;82.14;B;(0, 255, 0);3;5;1342;577;1206.8;584.2
1718;466;1778;551;[      86.06      66.776      122.64];53.15;112.17;84;8;0;53.15;82.14;A;(255, 0, 0);3;5;1748;508;1384.33;530.0
1221;704;1279;814;[     107.71      59.794      225.46];116.61;12.62;84;9;0;12.62;82.14;B;(0, 255, 0);3;5;1250;759;1206.8;584.2
1624;434;1682;519;[     104.09       47.46      239.13];134.54;8.06;84;11;0;8.06;82.14;B;(0, 255, 0);3;5;1653;476;1206.8;584.2
1434;611;1495;715;[     34.133      70.865      117.55];83.29;136.67;84;12;0;83.29;82.14;X;(0, 0, 255);3;5;1464;663;1464.0;663.0
1524;518;1582;610;[     109.16      183.17      169.45];80.41;148.03;84;39;0;80.41;82.14;A;(255, 0, 0);3;5;1553;564;1384.33;530.0
815;542;875;644;[     104.73      56.274      226.53];119.22;9.1;85;1;0;9.1;70.47;B;(0, 255, 0);3;5;845;593;1220.2;584.8
837;475;892;562;[      104.3      123.18      132.19];10.25;124.08;85;3;0;10.25;70.47;A;(255, 0, 0);3;5;864;518;1396.67;530.33
943;471;996;563;[     103.93      60.442      195.62];91.32;37.79;85;5;0;37.79;70.47;B;(0, 255, 0);3;5;969;517;1220.2;584.8
1325;529;1385;629;[     104.72      46.426      237.52];133.72;6.67;85;6;0;6.67;70.47;B;(0, 255, 0);3;5;1355;579;1220.2;584.8
1730;466;1790;551;[     91.003       74.99      116.81];44.4;118.63;85;8;0;44.4;70.47;A;(255, 0, 0);3;5;1760;508;1396.67;530.33
1236;705;1293;815;[     107.69      60.025      227.75];118.49;11.91;85;9;0;11.91;70.47;B;(0, 255, 0);3;5;1264;760;1220.2;584.8
1639;433;1698;517;[     103.87      47.281       235.9];131.88;5.26;85;11;0;5.26;70.47;B;(0, 255, 0);3;5;1668;475;1220.2;584.8
1447;611;1508;715;[     27.147      73.337      118.36];87.85;140.24;85;12;0;87.85;70.47;X;(0, 0, 255);3;5;1477;663;1477.0;663.0
1538;520;1594;611;[     93.618      85.886      123.17];32.64;115.2;85;39;0;32.64;70.47;A;(255, 0, 0);3;5;1566;565;1396.67;530.33
825;543;884;646;[     105.62      58.453      228.31];119.68;10.19;86;1;0;10.19;87.79;B;(0, 255, 0);3;5;854;594;1230.8;585.2
846;477;900;559;[     109.13      198.69      138.41];83.07;176.46;86;3;0;83.07;87.79;A;(255, 0, 0);3;5;873;518;1408.0;530.67
954;472;1006;561;[     103.07      53.218       184.3];87.83;47.51;86;5;0;47.51;87.79;B;(0, 255, 0);3;5;980;516;1230.8;585.2
1333;530;1391;632;[     106.26      48.272       235.6];131.15;4.15;86;6;0;4.15;87.79;B;(0, 255, 0);3;5;1362;581;1230.8;585.2
1744;466;1803;550;[     85.969      70.326      119.12];50.05;116.21;86;8;0;50.05;87.79;A;(255, 0, 0);3;5;1773;508;1408.0;530.67
1248;706;1305;816;[     107.74      60.292      228.84];119.32;11.88;86;9;0;11.88;87.79;B;(0, 255, 0);3;5;1276;761;1230.8;585.2
1653;433;1712;516;[     103.41      46.861      235.61];131.86;5.39;86;11;0;5.39;87.79;B;(0, 255, 0);3;5;1682;474;1230.8;585.2
1461;611;1521;710;[     24.062      72.984      115.38];90.93;144.33;86;12;0;90.93;87.79;X;(0, 0, 255);3;5;1491;660;1491.0;660.0
1551;521;1606;612;[      91.16      79.632      123.16];39.34;113.64;86;39;0;39.34;87.79;A;(255, 0, 0);3;5;1578;566;1408.0;530.67
835;542;893;647;[     105.27      55.188      239.38];130.95;10.2;87;1;0;10.2;87.03;B;(0, 255, 0);3;5;864;594;1242.4;585.6
855;478;912;563;[     108.78      195.15      136.04];79.18;174.75;87;3;0;79.18;87.03;A;(255, 0, 0);3;5;883;520;1420.0;531.67
964;471;1017;560;[     105.76      51.961      182.36];87.49;49.24;87;5;0;49.24;87.03;B;(0, 255, 0);3;5;990;515;1242.4;585.6
1349;531;1406;633;[     105.57      49.214      236.36];131.28;4.94;87;6;0;4.94;87.03;B;(0, 255, 0);3;5;1377;582;1242.4;585.6
1756;466;1816;551;[     89.115      72.737      120.44];46.65;114.9;87;8;0;46.65;87.03;A;(255, 0, 0);3;5;1786;508;1420.0;531.67
1259;707;1316;818;[     108.13      61.269      229.93];119.83;12.7;87;9;0;12.7;87.03;B;(0, 255, 0);3;5;1287;762;1242.4;585.6
1663;432;1725;518;[     102.76      45.229      238.62];135.28;8.72;87;11;0;8.72;87.03;B;(0, 255, 0);3;5;1694;475;1242.4;585.6
1472;611;1534;712;[     21.577      74.705      115.79];92.26;145.73;87;12;0;92.26;87.03;X;(0, 0, 255);3;5;1503;661;1503.0;661.0
1565;522;1618;613;[     105.99      116.76      151.49];27.63;104.97;87;39;0;27.63;87.03;A;(255, 0, 0);3;5;1591;567;1420.0;531.67
847;540;905;647;[     105.28      53.885      240.42];132.48;10.33;88;1;0;10.33;94.01;B;(0, 255, 0);3;5;876;593;1253.8;586.0
865;478;924;566;[     86.183       99.88      127.19];24.35;117.87;88;3;0;24.35;94.01;A;(255, 0, 0);3;5;894;522;1433.67;535.33
969;470;1022;560;[     106.06      45.057      231.34];129.29;3.76;88;5;0;3.76;94.01;B;(0, 255, 0);3;5;995;515;1253.8;586.0
1361;531;1417;634;[     107.18      47.672       241.3];136.35;9.91;88;6;0;9.91;94.01;B;(0, 255, 0);3;5;1389;582;1253.8;586.0
1768;467;1828;551;[     91.091      76.375      113.39];43.77;122.23;88;8;0;43.77;94.01;A;(255, 0, 0);3;5;1798;509;1433.67;535.33
1275;708;1332;819;[     109.26      62.765      233.79];122.65;14.46;88;9;0;14.46;94.01;B;(0, 255, 0);3;5;1303;763;1253.8;586.0
1674;433;1738;521;[     102.79      45.561      238.17];134.72;8.21;88;11;0;8.21;94.01;B;(0, 255, 0);3;5;1706;477;1253.8;586.0
1482;611;1546;713;[     21.451      76.496       114.3];91.71;147.31;88;12;0;91.71;94.01;X;(0, 0, 255);3;5;1514;662;905.0;577.5
1586;536;1632;614;[     93.261       54.82      130.18];63.35;102.33;88;39;0;63.35;94.01;A;(255, 0, 0);3;5;1609;575;1433.67;535.33
269;453;323;533;[     42.924      42.885      115.85];95.9;132.0;88;97;0;95.9;94.01;X;(0, 0, 255);3;5;296;493;905.0;577.5
860;540;917;648;[     105.48      55.407      242.33];133.46;12.72;89;1;0;12.72;88.02;B;(0, 255, 0);3;5;888;594;1267.6;587.2
879;479;940;569;[      84.97      92.505      131.09];31.37;111.56;89;3;0;31.37;88.02;A;(255, 0, 0);3;5;909;524;1447.33;536.67
979;470;1033;565;[     105.38      57.175      172.57];77.16;59.52;89;5;0;59.52;88.02;B;(0, 255, 0);3;5;1006;517;1267.6;587.2
1376;530;1432;635;[     105.56      47.975      239.12];134.29;7.71;89;6;0;7.71;88.02;B;(0, 255, 0);3;5;1404;582;1267.6;587.2
1777;468;1838;553;[        108      126.96      160.06];37.69;105.9;89;8;0;37.69;88.02;A;(255, 0, 0);3;5;1807;510;1447.33;536.67
1292;706;1349;820;[     109.02      62.455      233.59];122.59;14.08;89;9;0;14.08;88.02;B;(0, 255, 0);3;5;1320;763;1267.6;587.2
1687;435;1753;525;[     103.21      46.066       236.4];132.95;6.41;89;11;0;6.41;88.02;B;(0, 255, 0);3;5;1720;480;1267.6;587.2
1493;613;1557;715;[     88.214      113.23      44.528];80.96;198.58;89;12;0;80.96;88.02;X;(0, 0, 255);3;5;1525;664;919.5;578.5
1604;540;1648;613;[     94.749      58.702      133.29];59.72;99.38;89;39;0;59.72;88.02;A;(255, 0, 0);3;5;1626;576;1447.33;536.67
288;453;341;533;[     44.564      43.842      122.43];93.79;125.43;89;97;0;93.79;88.02;X;(0, 0, 255);3;5;314;493;919.5;578.5
871;535;930;646;[     104.81      54.754      240.02];131.71;10.51;90;1;0;10.51;87.63;B;(0, 255, 0);3;5;900;590;1281.4;586.8
899;479;961;570;[      86.77      108.52      128.45];18.98;120.68;90;3;0;18.98;87.63;A;(255, 0, 0);3;5;930;524;1462.33;537.33
990;472;1042;566;[     108.39       52.32      228.29];122.88;5.19;90;5;0;5.19;87.63;B;(0, 255, 0);3;5;1016;519;1281.4;586.8
1392;529;1446;634;[     105.69      49.408      238.97];133.43;7.53;90;6;0;7.53;87.63;B;(0, 255, 0);3;5;1419;581;1281.4;586.8
1787;471;1846;554;[     107.58      124.27       152.1];29.33;109.55;90;8;0;29.33;87.63;A;(255, 0, 0);3;5;1816;512;1462.33;537.33
1310;706;1367;821;[      109.1      62.492       231.3];120.53;13.97;90;9;0;13.97;87.63;B;(0, 255, 0);3;5;1338;763;1281.4;586.8
1703;436;1766;526;[     104.28      45.048      236.98];134.0;6.95;90;11;0;6.95;87.63;B;(0, 255, 0);3;5;1734;481;1281.4;586.8
1503;615;1566;717;[     90.672       107.9      44.647];80.86;196.59;90;12;0;80.86;87.63;X;(0, 0, 255);3;5;1534;666;933.5;580.0
1618;537;1665;615;[       93.5      53.383       129.5];64.67;102.9;90;39;0;64.67;87.63;A;(255, 0, 0);3;5;1641;576;1462.33;537.33
307;455;360;534;[     46.241      43.304      123.15];93.17;124.0;90;97;0;93.17;87.63;X;(0, 0, 255);3;5;333;494;933.5;580.0
884;535;941;643;[     102.75      60.339      226.27];116.96;13.15;91;1;0;13.15;92.1;B;(0, 255, 0);3;5;912;589;1294.2;587.2
917;480;977;568;[      96.64      123.61       133.1];12.91;123.98;91;3;0;12.91;92.1;A;(255, 0, 0);3;5;947;524;1476.0;538.0
1001;473;1051;566;[     107.72      48.988      235.97];131.13;4.7;91;5;0;4.7;92.1;B;(0, 255, 0);3;5;1026;519;1294.2;587.2
1406;529;1460;633;[     105.15        49.2      236.58];131.47;5.23;91;6;0;5.23;92.1;B;(0, 255, 0);3;5;1433;581;1294.2;587.2
1797;472;1855;557;[      110.5      174.57      121.23];58.01;167.31;91;8;0;58.01;92.1;A;(255, 0, 0);3;5;1826;514;1476.0;538.0
1326;706;1384;822;[     108.61      62.053      231.48];120.87;13.45;91;9;0;13.45;92.1;B;(0, 255, 0);3;5;1355;764;1294.2;587.2
1715;438;1775;528;[     98.394      47.513      172.03];84.68;60.0;91;11;0;60.0;92.1;B;(0, 255, 0);3;5;1745;483;1294.2;587.2
1510;618;1571;718;[     19.049      89.753      111.82];89.23;153.66;91;12;0;89.23;92.1;X;(0, 0, 255);3;5;1540;668;944.0;581.0
1630;536;1680;616;[     95.219      61.161      127.66];56.61;105.15;91;39;0;56.61;92.1;A;(255, 0, 0);3;5;1655;576;1476.0;538.0
322;456;375;533;[     40.258      46.598      123.75];94.45;126.39;91;97;0;94.45;92.1;X;(0, 0, 255);3;5;348;494;944.0;581.0
894;535;950;640;[     103.35      71.425      181.56];73.47;54.9;92;1;0;54.9;105.36;B;(0, 255, 0);3;5;922;587;1306.0;586.6
932;482;992;569;[     107.29      216.43      119.28];99.53;201.72;92;3;0;99.53;105.36;A;(255, 0, 0);3;5;962;525;1489.33;537.33
1012;473;1061;563;[      106.6      49.744      234.81];129.71;3.47;92;5;0;3.47;105.36;B;(0, 255, 0);3;5;1036;518;1306.0;586.6
1416;529;1471;633;[     105.08      48.023      236.77];132.25;5.48;92;6;0;5.48;105.36;B;(0, 255, 0);3;5;1443;581;1306.0;586.6
1810;473;1867;558;[     108.11      115.69      158.08];34.46;99.33;92;8;0;34.46;105.36;A;(255, 0, 0);3;5;1838;515;1489.33;537.33
1341;707;1399;820;[     108.75       61.71      232.01];121.5;13.15;92;9;0;13.15;105.36;B;(0, 255, 0);3;5;1370;763;1306.0;586.6
1730;439;1788;530;[     103.27       50.31      181.55];88.15;50.06;92;11;0;50.06;105.36;B;(0, 255, 0);3;5;1759;484;1306.0;586.6
1519;619;1579;720;[     174.23      187.37      170.19];110.13;166.05;92;12;0;110.13;105.36;X;(0, 0, 255);3;5;1549;669;957.5;581.0
1640;529;1696;615;[     86.649      48.121      126.85];70.97;106.47;92;39;0;70.97;105.36;A;(255, 0, 0);3;5;1668;572;1489.33;537.33
338;452;394;535;[     27.877      87.534      114.73];81.36;145.9;92;97;0;81.36;105.36;X;(0, 0, 255);3;5;366;493;957.5;581.0
905;537;960;641;[     104.29      52.409      240.16];132.95;9.6;93;1;0;9.6;105.25;B;(0, 255, 0);3;5;932;589;1318.2;587.2
946;484;1004;567;[      108.5      214.38      122.33];97.44;198.33;93;3;0;97.44;105.25;A;(255, 0, 0);3;5;975;525;1503.33;538.0
1022;474;1070;560;[     105.77      53.197      233.17];126.52;4.74;93;5;0;4.74;105.25;B;(0, 255, 0);3;5;1046;517;1318.2;587.2
1428;531;1483;633;[     103.44        47.5       235.3];131.26;4.94;93;6;0;4.94;105.25;B;(0, 255, 0);3;5;1455;582;1318.2;587.2
1824;473;1881;559;[     105.64      170.42      100.83];58.2;178.51;93;8;0;58.2;105.25;A;(255, 0, 0);3;5;1852;516;1503.33;538.0
1356;709;1413;820;[     108.67      61.942      232.79];122.09;13.42;93;9;0;13.42;105.25;B;(0, 255, 0);3;5;1384;764;1318.2;587.2
1746;439;1803;530;[     107.92      54.774      227.96];121.3;7.12;93;11;0;7.12;105.25;B;(0, 255, 0);3;5;1774;484;1318.2;587.2
1531;618;1593;723;[     174.11      189.28      168.19];110.46;168.34;93;12;0;110.46;105.25;X;(0, 0, 255);3;5;1562;670;1562.0;670.0
1654;528;1713;618;[     104.02      112.72      136.66];13.41;114.39;93;39;0;13.41;105.25;A;(255, 0, 0);3;5;1683;573;1503.33;538.0
915;538;970;642;[      104.4       54.29       239.8];131.73;10.14;94;1;0;10.14;76.21;B;(0, 255, 0);3;5;942;590;1330.2;588.6
954;487;1012;570;[     77.683      65.398      146.82];61.97;90.91;94;3;0;61.97;76.21;A;(255, 0, 0);3;5;983;528;1515.0;538.67
1029;473;1079;560;[     105.37      54.111      234.89];127.54;6.37;94;5;0;6.37;76.21;B;(0, 255, 0);3;5;1054;516;1330.2;588.6
1438;533;1494;635;[     102.86      47.537       236.6];132.34;6.29;94;6;0;6.29;76.21;B;(0, 255, 0);3;5;1466;584;1330.2;588.6
1838;473;1894;556;[     106.31      171.05      105.45];57.15;175.59;94;8;0;57.15;76.21;A;(255, 0, 0);3;5;1866;514;1515.0;538.67
1371;713;1428;823;[     108.77      61.475      234.59];123.91;13.28;94;9;0;13.28;76.21;B;(0, 255, 0);3;5;1399;768;1330.2;588.6
1762;440;1819;530;[     108.85      57.291      229.57];121.46;9.07;94;11;0;9.07;76.21;B;(0, 255, 0);3;5;1790;485;1330.2;588.6
1545;618;1608;724;[     20.901      93.207      119.98];85.7;147.31;94;12;0;85.7;76.21;X;(0, 0, 255);3;5;1576;671;1576.0;671.0
1667;528;1726;620;[     104.94      108.62      136.05];14.84;112.65;94;39;0;14.84;76.21;A;(255, 0, 0);3;5;1696;574;1515.0;538.67
